SOLICITUD;ESTADO_SOLICITUD;F_SOLCIITUD;F_CARGUE_SOLICITUD;Tipo_Op;ORIGEN;DESTINO;OBSERVACIONES;VIAJE;PLACA;FECHA CITA;CLIENTE;CANAL DE DISTRIBUCIÓN;NEGOCIO;CUMPLE;SEGUIMIENTO;CAUSA;ASIGNADA ;ABECEDARIO;CONS;MES;DIA;CITA REPRO.;TIPOLOGIA;PROPIETARIO;ConductorNombre;ConductorCel;
S2-360877;Confirmada;06/04/2019;06/04/2019;URBANO;RIONEGRO;MEDELLIN;MEDELLIN SODIMAC COL. S.A. (MOLINOS) CITA LUNES 08 ABRIL 6AM // AC CD TC UANTIOQUIA// 750513 550 1 TAZ315;VS-811318;TAZ315;08/04/2019 6:00;SD MOLINOS;AUTOSERVICO ;CORLANC;SI;;;;;;;;;;;;;
S2-360882;Confirmada;06/04/2019;06/04/2019;URBANO;SOPO;FUNZA;COLOMBIANA DE COMERCIO-TRASLADO DE OR-08 DE ABRIL CORBETA CITA 6 AM CARGUE  FRONTAL Y EN PLANCHON (ESTIBADO).VERIFICAR CALIDAD DEL EMPAQUE --EL OTRO CLIENTE ANTES DE LAS 12 M;VS-811346;SNB723;08/04/2019 6:00;COLOMBIANA DE COMERCIO S.A.;MAYORISTA ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-360919;Confirmada;06/04/2019;06/04/2019;URBANO;MADRID;MOSQUERA;MOSQUERA 1 CITA SODIMAC MOSQUERA SE ENTREGA EL LUNES 08 DE ABRIL 6 AM Y AC MOSQUERA Y 2 CLIENTES MAS;VS-811361;UFQ340;08/04/2019 6:00;SD MOSQUERA;#N/A;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-360921;Confirmada;06/04/2019;06/04/2019;URBANO;MADRID;TOCANCIPA;CAJICA-SOPO-ZIPAQUIRA-TOCANCIPA 2 CITA SODIMAC CAJICA SE ENTREGA EL LUNES 08 DE ABRIL 6 AM Y 5 CLIENTES MAS;VS-811386;WFI931;08/04/2019 6:00;SD CAJICA;AUTOSERVICO ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-360925;Confirmada;06/04/2019;06/04/2019;NACIONAL;MADRID;IBAGUE;IBAGUE 4,5 CITA SODIMAC IBAGUE SE ENTREGA EL LUNES 08 DE ABRIL 6 AM;VS-811316;TRI488;08/04/2019 6:00;SD IBAGUE;AUTOSERVICO ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-361061;Confirmada;06/04/2019;06/04/2019;NACIONAL;YUMBO;PASTO;BODEGA FATIMA CITA LUNES 08 DE ABRIL 6 AM // ELMER SCHNEIDER CASA ANDINA;VS-811540;SDW467;08/04/2019 6:00;BODEGA FATIMA;#N/A;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-359482;Confirmada;05/04/2019;06/04/2019;URBANO;GIRARDOTA;MEDELLIN;CITA BAZAR AMERICANO EL DIA 8 DE ABRIL LUNES BODEGA BAZAR 6:30 AM;VS-810140;VMJ900;08/04/2019 6:30;BAZAR AMERICANO S.A.S.;DETALLISTA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-358811;Confirmada;04/04/2019;05/04/2019;NACIONAL;SOPO;MEDELLIN;CITA BODEGAS PISENDE EL DIA 8 DE ABRIL LUNES 7:00 AM CARGUE LATERAL Y EN PLANCHA;;;08/04/2019 7:00;BODEGAS PISENDE S.A.S;DETALLISTA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-358815;Confirmada;04/04/2019;05/04/2019;CROSSDOCKING TRAMO 1;SOPO;GIRARDOTA;CITA PARA CONSTRUIR EL DIA          08 DE ABRIL A LAS 7:00 AM LUNES   CARGUE ESTIBADO/PLANCHA/FRONTAL/ EL RESTO CROOS LA VEGA;;;08/04/2019 7:00;PARACONSTRUIR;MAYORISTA ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-358818;Confirmada;04/04/2019;05/04/2019;NACIONAL;SOPO;GIRARDOTA;CITA SODIMAC SAN JUAN EL DIA 8 DE ABRIL LUNES 7:00 AM /EL RESTO CROOS LA VEGA;VS-809172;SMN306;08/04/2019 7:00;SD SAN JUAN;AUTOSERVICO ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-358982;;04/04/2019;05/04/2019;NACIONAL;SABANETA;ARMENIA;AC HC PEREIRA CITA LUNES 8 DE ABRIL 7 AM// AC HC ARMENIA CITA LUNES 8 DE ABRIL 10 AM;;;08/04/2019 7:00;AC CD HC PEREIRA;ALMACENES CORONA;SUMICOL;SI;;;;;;;;;;;;;
S2-359041;;04/04/2019;05/04/2019;NACIONAL;GIRARDOTA;GALAPA;MULTIORIGEN COMPARTIDO RV Y PS TRASLADO VTC  CITA 08 ABRIL 7 AM  CC CD BARRANQUILLA -VTC-CON   S2-358964-DEBE LLEVAR MALLA PARA PROTECCIÓN DE LA PORCELANA;;;08/04/2019 7:00;PRODIVERSO;CONTRUCTOR ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-359089;Confirmada;04/04/2019;05/04/2019;NACIONAL;GIRARDOTA;SOLEDAD;CITA CRITICA  08   ABRIL    7    AM COLOMBIANA DE COMERCIO S.A.(BQLL);VS-809454;TMX857;08/04/2019 7:00;COLOMBIANA DE COMERCIO S.A.;MAYORISTA ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-359090;Confirmada;04/04/2019;05/04/2019;NACIONAL;GIRARDOTA;CALI;CITA CRITICA  08   ABRIL    7    AM TEXCOMERCIAL-TEXCO S.A.S (YUMBO) -   FERREUNIVERSAL DEL VALLE S.A.S.;VS-809382;TTU288;08/04/2019 7:00;TEXCOMERCIAL S.A.S. (ITAGUI);MAYORISTA ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-359160;;04/04/2019;05/04/2019;CROSSDOCKING TRAMO 1;MADRID;YUMBO;"CITA CRITICA XD 08 DE ABRIL 7 AM CENTRO DISTRIBUCION  YUMBO  ( ARROYOHONDO) CRA  25 a No- 12-40 MULA CARROZADA
";;;08/04/2019 7:00;CD YUMBO;#N/A;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-359165;Confirmada;04/04/2019;05/04/2019;CROSSDOCKING TRAMO 1;MADRID;YUMBO;CITA CRITICA XD 08 DE ABRIL 7 AM CENTRO DISTRIBUCION  YUMBO  ( ARROYOHONDO) CRA  25 A NO- 12-40 MULA CARROZADA;;TUK333;08/04/2019 7:00;CD YUMBO;#N/A;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-359435;;04/04/2019;06/04/2019;CROSSDOCKING TRAMO 2;YUMBO;JAMUNDI;MAXCERAMICA CAMBULOS CITA LUNES 08 DE ABRIL 7 AM//OC12600656-SENDEROS DE LA MORADA//RIASCOS LUIS FERNANDO//CONSTRUCTORA BOLIVAR CALI SA;;;08/04/2019 7:00;MAXCERAMICA;DETALLISTA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-359437;;04/04/2019;06/04/2019;CROSSDOCKING TRAMO 2;YUMBO;TULUA;MAXCERAMICA TULUA CITA LUNES 08 DE ABRIL 7 AM//MULINO ETAPA 2//OC2590066-MURANO//PARQUE INDUSTRIAL Y COMERCIAL DE TULUA;;;08/04/2019 7:00;MAXCERAMICA;DETALLISTA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-359438;;04/04/2019;06/04/2019;CROSSDOCKING TRAMO 2;YUMBO;CALI;CORTES CARLOS ALBERTO//COVAL COMERCIAL S.A. (CALI)//MAXCERAMICA CALI CITA LUNES 08 DE ABRIL 7 AM;;;08/04/2019 7:00;MAXCERAMICA;DETALLISTA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-359501;Confirmada;05/04/2019;05/04/2019;URBANO;YUMBO;CALI;FERREUNIVERSAL CITA LUNES 08 ABRIL 7:00 A.M//TIENDA CERAMICA YO SOY;VS-810767;SWO135;08/04/2019 7:00;FERREUNIVERSAL DEL VALLE S.A.S.;DETALLISTA;SUMICOL;SI;;;;;;;;;;;;;
S2-359534;Confirmada;05/04/2019;05/04/2019;NACIONAL;GIRARDOTA;CARTAGENA;CITA   08   ABRIL  7  AM UNION TEMPORAL PALMAS DE SALAMANCA;VS-810037;USD022;08/04/2019 7:00;PRODIVERSO;CONTRUCTOR ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-359599;Confirmada;05/04/2019;05/04/2019;NACIONAL;GIRARDOTA;CALI;FERREUNIVERSAL DEL VALLE S.A CITA LUNES 08 DE ABRIL 7 AM;VS-810579;SSK259;08/04/2019 7:00;FERREUNIVERSAL DEL VALLE S.A.S.;DETALLISTA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-359903;Confirmada;05/04/2019;05/04/2019;CROSSDOCKING TRAMO 1;SOPO;GIRARDOTA;TODO PARA EL CROOS LA VEGA CITA 8 DE ABRIL 7:00 AM LUNES;VS-810485;SXV554;08/04/2019 7:00;CEDI;#N/A;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-360139;Confirmada;05/04/2019;06/04/2019;NACIONAL;CALDAS;FUNZA;PEDRO E DOMINGUEZ Y CIA SAS CITA LUNES 8 DE ABRIL 7AM//AC CD TC SANTA LUCIA ENTREGA LUNES O MARTES ANTES DE LAS 11AM//COLOMBIANA DE COMERCIO S.A.(BOG) CITA MARTES 9 DE ABRIL 7AM OJO LLAMAR EL LUNES AL 3212416897 PARA EL CODIGO DE LA CITA;VS-810517;SWN581;08/04/2019 7:00;PEDRO E DOMINGUEZ Y CIA SAS;#N/A;LOCERIA;SI;;;;;;;;;;;;;
S2-360173;Confirmada;05/04/2019;06/04/2019;NACIONAL;CALDAS;BOGOTA;PINEDA ARISTIZABAL JORGE ARTURO CITA LUNES 8 DE ABRIL 7AM OJO LLEVAR AUXILIARES//CRISLOZA S.A.S. ENTREGA LUNES O MARTES AM//AC CD TC KENNEDY ENTREGA LUNES O MARTES ANTES DE LAS 11AM;VS-810643;TRF493;08/04/2019 7:00;PINEDA ARISTIZABAL JORGE ARTURO;#N/A;LOCERIA;SI;;;;;;;;;;;;;
S2-360184;Confirmada;05/04/2019;06/04/2019;URBANO;CALDAS;MEDELLIN;750357 URBANO  CYF INTERNATIONAL S.A.S CITA LUNES 8 A DE ABRIL 9AM MEDELLIN TURBO 7 TON 4710 DEBE LLEVAR AUXILIARES;VS-811143;SVO192;08/04/2019 7:00;PRODIVERSO;CONTRUCTOR ;LOCERIA;SI;;;;;;;;;;;;;
S2-360232;Confirmada;05/04/2019;08/04/2019;URBANO;SABANETA;MARINILLA;RIONEGRO-MARINILLA BAZAR DE LA CONSTRUCCION S.A CITA LUNES 08 ABRIL2 PM // SODIMAC COL. S.A. (RIONEGRO) CITA LUNES 08 ABRIL 7AM //  CONDOMINIO NATURAL PLANTE / 749922 16,2 3;;SME049;08/04/2019 7:00;SD RIONEGRO;AUTOSERVICO ;SUMICOL;SI;;;;;;;;;;;;;
S2-360249;Confirmada;05/04/2019;08/04/2019;URBANO;SABANETA;MEDELLIN;MEDELLIN BAZAR AMERICANO SAS (CENTRO) CITA LUNES 08 ABRIL 7AM BODEGA 3 // CONSTRU UNIVERSAL S.A.S. 749971 8,9 2;VS-811138;SNM884;08/04/2019 7:00;BAZAR AMERICANO S.A.S.;DETALLISTA;SUMICOL;SI;;;;;;;;;;;;;
S2-360250;;05/04/2019;06/04/2019;URBANO;GIRARDOTA;RIONEGRO;CITA   08   ABRIL  7  AM PRODIVERSO  URBANIZACION VILLA CAMILA ETAPA 4/ MENSU-ENTREGAR ANTES DEL MEDIO DIA. -TRANSPORTADOR Y EL AYUDANTE DEBEN LLEVAR EPS-ARP Y PENSIONES. ARL NIVEL 5;;;08/04/2019 7:00;PRODIVERSO;CONTRUCTOR ;BAÑOS y COCINAS;NO;SIN ASIGNAR VH ;INCUMPLE TIEMPO DE CONTRATACIÓN (24 HRS DESPUÉS DE GENERADA LA SOLICITUD);OPERACIONES DE TRANSPORTE;;;;;;;;;;
S2-360313;Confirmada;05/04/2019;06/04/2019;NACIONAL;SOPO;FLORENCIA;TEXCOMERCIAL (NEIVA) CITA LUNES 8 DE ABRIL 7 AM//MAXCERAMICA NEIVA//BASTO FALLA JOSE DAIRO//MONTES DE MARLES MYRIAM AMPA//JARDIN DE ANDAKI JUAN GOMEZ INDICA QUE NOS RECIBEN TM;VS-811184;WBD095;08/04/2019 7:00;TEXCOMERCIAL S.A.S. (ITAGUI);MAYORISTA ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-360337;Confirmada;05/04/2019;06/04/2019;NACIONAL;SOPO;IBAGUE;"ARANJUEZ CONSTRUCCIONES INMO CITA LUNES 8 DE ABRIL 7 AM or favor llamar 24 horas antes para programar el recibo. Contacto 3505327543  Oscar Ramirez 
";VS-811229;SNO093;08/04/2019 7:00;PRODIVERSO;CONTRUCTOR ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-360718;Confirmada;06/04/2019;06/04/2019;NACIONAL;MADRID;SINCELEJO;4 CLIENTES CITA SD MONTERIA EL DIA 8 DE ABRIL LUNES 7:00 AM MONTERIA/SINCELEJO;VS-811175;SKY297;08/04/2019 7:00;SD MONTERIA;AUTOSERVICO ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-360744;Confirmada;06/04/2019;06/04/2019;URBANO;MADRID;ZIPAQUIRA;COLOMBIANA DE COMERCIO: CITA CRITICA LUNES 08 ABRIL  7:00 A.M.  + 3 CLIENTES VAN PRODIVERSOS;VS-811160;WCT199;08/04/2019 7:00;COLOMBIANA DE COMERCIO S.A.;MAYORISTA ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-360754;Confirmada;06/04/2019;06/04/2019;NACIONAL;GIRARDOTA;POPAYAN;CITA   08   ABRIL  7  AM DISTRIBUIDORA CERAMICAS MODERNA;VS-811225;SCN111;08/04/2019 7:00;DISTRIBUIDORA CERAMICAS MODERNA DEL;DETALLISTA;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-360755;;06/04/2019;06/04/2019;NACIONAL;GIRARDOTA;POPAYAN;CITA   08   ABRIL  7  AM PEFER GRUPO COMERCIAL S A S-FERRETERIA EL PLOMERO-CONSTRUOBRAS-CONSTRUMARKET POPAYAN;;;08/04/2019 7:00;PEFER GRUPO COMERCIAL S A S;DETALLISTA;BAÑOS y COCINAS;NO;;NO CUMPLE CONDICIONES DE CARGUE / DESCARGUE SOLICITADAS EN LA OBSERVACION;GESTIÓN PROVEEDORES;;;;;;;;;;
S2-360756;Confirmada;06/04/2019;06/04/2019;NACIONAL;GIRARDOTA;IPIALES;CITA   08   ABRIL  7  AM  -BODEGA FATIMA-EDUPAR SAS-ELMER SCHNEIDER CASA ANDINA SAS-ARKA ARQUITECTURA-DECORCERAMICA IPIALES S.A.S.;VS-811150;SMW321;08/04/2019 7:00;PRODIVERSO;CONTRUCTOR ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-360757;;06/04/2019;06/04/2019;NACIONAL;GIRARDOTA;POPAYAN;CITA   08   ABRIL  7  AM  COMERCIAL FERRETERA CORREA HERMANOS SAS-COMERCIALIZADORA GRANITOS PERLITA SAS-DISTRIBUIDORA CERAMICAS MODERNA-CAMPO ARAGON;;;08/04/2019 7:00;PRODIVERSO;CONTRUCTOR ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-360826;;06/04/2019;06/04/2019;NACIONAL;GIRARDOTA;PASTO;CITA   CRITICA 08   ABRIL  7  AM TEXCOMERCIAL S.A.S. (PASTO);;;08/04/2019 7:00;TEXCOMERCIAL S.A.S. (ITAGUI);MAYORISTA ;BAÑOS y COCINAS;NO;;NO CUMPLE CONDICIONES DE CARGUE / DESCARGUE SOLICITADAS EN LA OBSERVACION;GESTIÓN PROVEEDORES;;;;;;;;;;
S2-360854;;06/04/2019;06/04/2019;NACIONAL;MADRID;POPAYAN;DISTRIBUIDORA CERAMICAS MODERNA CITA LUNES 08 DE ABRIL 7 AM // CONSTRUMARKET POPAYAN MULA CARROZADA;;;08/04/2019 7:00;DISTRIBUIDORA CERAMICAS MODERNA DEL;DETALLISTA;REVESTIMIENTO;NO;;NO CUMPLE CONDICIONES DE CARGUE / DESCARGUE SOLICITADAS EN LA OBSERVACION;GESTIÓN PROVEEDORES;;;;;;;;;;
S2-360872;Confirmada;06/04/2019;06/04/2019;URBANO;RIONEGRO;BELLO;RIONEGRO-BELLO SODIMAC COL. S.A. (RIONEGRO) CITA LUNES 08 ABRIL 7AM // SODIMAC COL. S.A. (BELLO) CITA LUNES 08 ABRIL  7-11AM 750511 619 2 TFT555;VS-811383;TFT555;08/04/2019 7:00;SD RIONEGRO;AUTOSERVICO ;CORLANC;SI;;;;;;;;;;;;;
S2-359008;Confirmada;04/04/2019;05/04/2019;CROSSDOCKING TRAMO 1;GIRARDOTA;GALAPA;CEDIS GALAPA: CITA CRITICA 08.04.2019_08HR //;;;08/04/2019 8:00;CD GALAPA;#N/A;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-359195;Confirmada;04/04/2019;05/04/2019;URBANO;MADRID;BOGOTA;08 ABR N CITA CRITICA EN EN AC29  AC CD HC VENECIA  CITA DE 6 AM A 8 AM----EN HERNANDO DURAN AGUILAR PERSONA CON ARL AL DIA Y EPP;VS-809617;TKJ799;08/04/2019 8:00;AC CD HC VENECIA;ALMACENES CORONA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-359198;Confirmada;04/04/2019;05/04/2019;URBANO;MADRID;BOGOTA;08 ABR N CITA CRITICA EN EN AC29  AC CD HC VENECIA  CITA DE 6 AM A 8 AM---EN ALFACENTER EU---EN AMBIENTES CERÁMICOS G & R LT;VS-809578;SRL658;08/04/2019 8:00;AC CD HC VENECIA;ALMACENES CORONA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-359200;Confirmada;04/04/2019;05/04/2019;URBANO;MADRID;BOGOTA;08 ABR N CITA CRITICA EN JAIRO AYALA----EN SUPER TIENDA CERAMICA SANTA-- NOTA PERSONAL CON ARL AL DIA Y EPP;VS-809587;EKG072;08/04/2019 8:00;PRODIVERSO;CONTRUCTOR ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-359476;Confirmada;05/04/2019;06/04/2019;URBANO;GIRARDOTA;MEDELLIN;CITA SD INDUSTRIALES A LAS 6:00 AM 8 DE ABRIL/CITA SD ENVIGADO A LAS 8:00 AM 8 DE ABRIL /3 CLIENTES MAS;VS-810146;SMR815;08/04/2019 8:00;SD ENVIGADO;AUTOSERVICO ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-359478;Confirmada;05/04/2019;06/04/2019;URBANO;GIRARDOTA;MEDELLIN;CITA AC GUAYABAL EL DIA 8 DE ABRIL A LAS 6:00 AM/CITA 8:00 AM AC SABANETA 8 DE ABRIL 7 AC ANTIOQUIA 10:00 AM 8 DE ABRIL;VS-810764;LLG738;08/04/2019 8:00;AC CD HC SABANETA;ALMACENES CORONA;REVESTIMIENTO;NO;.;TIEMPO DE ESTADÍA EN PLANTA MAYOR AL ESTABLECIDO;DISTRIBUCIÓN;;;;;;;;;;
S2-359602;Confirmada;05/04/2019;06/04/2019;URBANO;MADRID;FUNZA;ORDEN DE TRASLADO DE SAN FRANCISCO A FUNZA CITA CARGUE SABADO Y CITA DESCARGUE LUNES 08.00AM;VS-810791;SNA253;08/04/2019 8:00;PRODIVERSO;CONTRUCTOR ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-359800;Confirmada;05/04/2019;05/04/2019;CROSSDOCKING TRAMO 2;MADRID;SOACHA;08 ABRIL  CITA CRITICA EN AC 54 AC BODEGA EL DORADO DE 7 AM A 8 AM---EN WILSON RICARDO CHINCHILLA ORGANISTA-- CARGAR T2 A LAS 16:00;VS-810137;SKA110;08/04/2019 8:00;AC HC DORADO ;ALMACENES CORONA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-360041;Confirmada;05/04/2019;06/04/2019;CROSSDOCKING TRAMO 1;GIRARDOTA;YUMBO;CITA CRITICA XD 08 DE ABRIL 8 AM CENTRO DISTRIBUCION  YUMBO  ( ARROYOHONDO) CRA  25 A NO- 12-40;VS-810388;SKF049;08/04/2019 8:00;CD YUMBO;#N/A;REVESTIMIENTO;NO;CITA REPROGRAMADA;ERROR EN LA INFORMACIÓN DE CITA DE CARGUE;ADMIN DE ENTREGAS;;;;;10/04/2019 8:00;;;;;
S2-360049;Confirmada;05/04/2019;05/04/2019;URBANO;SOPO;MOSQUERA;AC CD TC MOSQUERA-PRODIVERSO  LOS ROBLES CASAS SUBETPA 1-08 DE ABRL CORONA CITA DE 6 AM A 8 AM--EL OTRO CLIENTE ANTES DE LAS 12 M;VS-810721;AJE379;08/04/2019 8:00;AC CD TC MOSQUERA;ALMACENES CORONA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-360050;Confirmada;05/04/2019;05/04/2019;URBANO;SOPO;BOGOTA;AC CD TC FONTIBON-PRODIVERSO INVERSIONES VALVANERA-08 DE ABRIL CORONA CITA DE 6 AM A 8 AM--EL OTRO CLIENTE ANTES DE LAS 12 M;VS-810571;AHE170;08/04/2019 8:00;AC CD TC FONTIBON;ALMACENES CORONA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-360227;Confirmada;05/04/2019;06/04/2019;URBANO;SABANETA;MEDELLIN;MEDELLIN A. VELEZ U&CIA DEPOSITOS MIRANDA CITA LUNES 08 ABRIL 8AM   749958 29,7 1;;;08/04/2019 8:00;A. VELEZ U&CIA DEPOSITOS MIRANDA;DETALLISTA   ;SUMICOL;SI;;;;;;;;;;;;;
S2-360233;Confirmada;05/04/2019;06/04/2019;URBANO;SABANETA;MEDELLIN;SODIMAC COL. S.A. (SAN JUAN) CITA LUNES 08 ABRIL 6AM// ROCA CITA LUNES 3 PM;VS-811156;SNM483;08/04/2019 8:00;SD SAN JUAN ;AUTOSERVICO ;SUMICOL;SI;;;;;;;;;;;;;
S2-360242;Confirmada;05/04/2019;05/04/2019;URBANO;SOPO;BOGOTA;AC CD HC AUTOPISTA NORTE-DISTRIBUIDORA DE CERAMICAS NACIONALES-OLMO / BOLIVAR-08 DE ABRIL CORONA CITA DE 6 AM A 8 AM--LOS OTROS CLIENTE ANTES DE LAS 12 M--OBRA OLMO REQUIERE DOCUMNTOS NIVEL 5;VS-810594;AII023;08/04/2019 8:00;AC CD HC AUTOPISTA NORTE;ALMACENES CORONA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-360247;Confirmada;05/04/2019;06/04/2019;URBANO;SABANETA;BELLO;BELLO SODIMAC COL. S.A. (BELLO) CITA LUNES 08 ABRIL 6AM 749962 16,9 1;VS-811118;SKB637;08/04/2019 8:00;SD BELLO;AUTOSERVICO ;SUMICOL;SI;;;;;;;;;;;;;
S2-360295;;05/04/2019;06/04/2019;NACIONAL;MADRID;FACATATIVA;"08 ABRL CITA EN CENTRAL DE PREMONTAJE JUAN C----EN FACATATIVA / CR 1 N 8 20 / 25269 FACATATIVA----XD 92369641 REMISION  803059504--- esta ss vj va con dos ss S2-360295-S2-360301
";;;08/04/2019 8:00;PRODIVERSO;CONTRUCTOR ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-360301;Montada;05/04/2019;06/04/2019;CROSSDOCKING TRAMO 2;MADRID;FACATATIVA;"08 ABRL CITA EN CENTRAL DE PREMONTAJE JUAN C----EN FACATATIVA / CR 1 N 8 20 / 25269 FACATATIVA----XD 92369641 REMISION  803059504--- esta ss vj va con dos ss S2-360295-S2-360301
";;;08/04/2019 8:00;PRODIVERSO;CONTRUCTOR ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-360321;;05/04/2019;06/04/2019;NACIONAL;MADRID;BOGOTA;08 ABR CITA CRITICA EN   AC01 AC CD HC AUTOPISTA NORTE DE 6 AM A 8 AM- ---EN EN (1000000502) DISTRIBUIDORA DE CERAMICAS COLOMBIA SAS  DE 6 AM A 12 M---EN  EN (1000000796)  DISTRIBUIDORA METROCERAMICAS S.A.S DE 6 AM A 12 M----  NOTA VH CARROZADO DESCARROZABE LLEVA MUEBLES DE COCINAS.;;;08/04/2019 8:00;AC CD HC AUTOPISTA NORTE;ALMACENES CORONA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-360322;Confirmada;05/04/2019;06/04/2019;URBANO;SOPO;MADRID;PRODIVERSO ALERMO APARTAMENTO MODELO 2-08 DE ABRIL CITA DE 6 AM A 8 AM;VS-810785;THK106;08/04/2019 8:00;PRODIVERSO;AUTOSERVICO ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-360761;;06/04/2019;06/04/2019;URBANO;SOPO;BOGOTA;AC BODEGA EL DORADO-08 DE ABRIL CITA DE 6 AM A 8 AM;;;08/04/2019 8:00;AC HC DORADO ;ALMACENES CORONA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-360762;;06/04/2019;06/04/2019;URBANO;SOPO;BOGOTA;AC CD HC VENECIA-PRODIVERSO VALVANERA 24-08 DE ABRIL CORONA CITA DE 6 AM A 8 AM--EL OTRO CLIENTE ANTES DE LAS 12 M;;;08/04/2019 8:00;AC CD HC VENECIA;ALMACENES CORONA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-360765;;06/04/2019;06/04/2019;URBANO;SOPO;BOGOTA;AC CD TC QUIRIGUA-BODEGA MOVILIZAR-PRODIVERSO KANNA -08 DE ABRIL CORONA CITA DE 6 AM A 8 AM--LOS OTROS CLIENTES ANTES DE LAS 12 M--LA OBRA REQUIERE DOCUMANTOS NIVEL 5 OJO;;;08/04/2019 8:00;AC CD TC QUIRIGUA;ALMACENES CORONA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-360768;Confirmada;06/04/2019;06/04/2019;URBANO;SOPO;BOGOTA;AC CD HC AUTOPISTA NORTE-PRODIVERSOS FRONTIER-EDIFICIO CENTRAL PARK WAY 42 27-08 DE ABRIL CORONA CITA DE 6 AM A 8 AM--LOS OTROS CLIENTES ANTES DE LAS 12 M--LA OBRA REQUIERE DOCUMANTOS NIVEL 5 OJO;VS-811158;TAZ099;08/04/2019 8:00;AC CD HC AUTOPISTA NORTE;ALMACENES CORONA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-360785;;06/04/2019;06/04/2019;URBANO;MADRID;CAJICA;08 ABRL CITA  EN --LLEVA ZONA DE SUEÑOS  -EN SODIMAC COL. S.A. (CAJICA)--EN CENTRAL DE PREMONTAJE JUAN C----NOTA DE ZONA DE SUEÑOS ESTAN REPORTANDO Q LES ESTA LLEGANDO EL PORDUCTO ROTO. POR FA SU AYUDA CON LA MANIPULACION DEL PO---EN EN  (8000007585) ALTA;;;08/04/2019 8:00;SD CAJICA;AUTOSERVICO ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-360794;;06/04/2019;06/04/2019;URBANO;MADRID;BOGOTA;08 ABR  CITA  CRITICA EN AC01 AC CD HC AUTOPISTA NORTE DE 6 AM A 8 AM------EN  AC49 AC CD TC SUBA RECIBE  DE 6 PM A 8  PM  NOTA LLEVAR AUXILIARES DE DESCARGUE CON ARL AL DIA Y EPP----EN CONSTRUCTORA COLPATRIA S.A.  LLEVAR PERSON ARL AL DI Y EPP;;;08/04/2019 8:00;AC CD HC AUTOPISTA NORTE;ALMACENES CORONA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-360806;;06/04/2019;06/04/2019;NACIONAL;BARRANQUILLA;CARTAGENA;"""CONSTRUCCIONES MARVAL LTDA CITA LUNES 8 DE ABRIL 8 AM LLEVAR ARL";;;08/04/2019 8:00;PRODIVERSO;CONTRUCTOR ;SUMICOL;SI;;;;;;;;;;;;;
