SOLICITUD;ESTADO_SOLICITUD;F_SOLCIITUD;F_CARGUE_SOLICITUD;Tipo_Op;ORIGEN;DESTINO;OBSERVACIONES;VIAJE;PLACA;FECHA CITA;CLIENTE;CANAL DE DISTRIBUCIÓN;NEGOCIO;CUMPLE;SEGUIMIENTO;CAUSA;ASIGNADA ;ABECEDARIO;CONS;MES;DIA;CITA REPRO.;TIPOLOGIA;PROPIETARIO;ConductorNombre;ConductorCel;
S2-355513;Confirmada;29/03/2019;30/03/2019;CROSSDOCKING TRAMO 2;YUMBO;CALI;AC CD TC BELALCAZAR CITA LUNES 01 DE ABRIL 6 AM//COVAL COMERCIAL S.A. (CALI)//CONSTRUMARKET DEL PACIFICO S.A.S.;VS-805743;SUJ329;1/04/2019 6:00;AC CD TC BELALCAZAR;ALMACENES CORONA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-355523;Confirmada;29/03/2019;30/03/2019;URBANO;SOACHA;SOPO;SODIMAC CALLE 80 CITA LUNES 1 ABRIL 6:00 A.M// CC PR P1 SOPO REVESTIMIENTOS;VS-805652;xaa397;1/04/2019 6:00;SD CALLE 80;AUTOSERVICO ;SUMICOL;SI;;;;;;;;;;;;;
S2-355526;;29/03/2019;30/03/2019;URBANO;SOACHA;BOGOTA;SODIMAC SUBA CITA LUNES 1 ABRIL 6:00 A.M// BODEGA FONTIBON 104;;;1/04/2019 6:00;SD SUBA;AUTOSERVICO ;SUMICOL;SI;;;;;;;;;;;;;
S2-355528;Confirmada;29/03/2019;30/03/2019;URBANO;SOACHA;BOGOTA;SODIMAC CALIMA CITA LUNES 1 ABRIL 6:00 A.M;VS-805648;VSA921;1/04/2019 6:00;SD CALIMA;AUTOSERVICO ;SUMICOL;SI;;;;;;;;;;;;;
S2-355529;Confirmada;29/03/2019;30/03/2019;URBANO;SOACHA;BOGOTA;SODIMAC COL. S.A. (CEDRITOS) CITA LUNES 1 ABRIL 6:00 A.M//HUERTAS RESERVADO 3;VS-805491;AQD180;1/04/2019 6:00;SD CEDRITOS;AUTOSERVICO ;SUMICOL;SI;;;;;;;;;;;;;
S2-355531;Confirmada;29/03/2019;30/03/2019;URBANO;SOACHA;BOGOTA;HC VENCIA CITA LUNES 1 ABRIL 6:00 A.M// SODIMAC DORADO CITA LUNES 1 ABRIL 10:00 A.M;VS-805712;TKB363;1/04/2019 6:00;AC CD HC VENECIA;ALMACENES CORONA;SUMICOL;SI;;;;;;;;;;;;;
S2-355533;Confirmada;29/03/2019;30/03/2019;URBANO;SOACHA;BOGOTA;SODIMAC SUR CITA LUNES 1 ABRIL 6:00 A.M//SODIMAC SOACHA CITA LUNES 1 ABRIL 11:00 A.M;VS-805640;SNA333;1/04/2019 6:00;SD SUR BOGOTA;AUTOSERVICO ;SUMICOL;SI;;;;;;;;;;;;;
S2-355535;Confirmada;29/03/2019;30/03/2019;URBANO;SOACHA;BOGOTA;SODIMAC COL. S.A. (TINTAL) CITA LUNES 1 ABRIL 6:00 A.M// TECHOS;VS-805499;SYM360;1/04/2019 6:00;SD TINTAL;AUTOSERVICO ;SUMICOL;SI;;;;;;;;;;;;;
S2-355537;Confirmada;29/03/2019;30/03/2019;URBANO;SOACHA;BOGOTA;TC RICAURTE CITA LUNES 1 ABRIL 6:00 A.M/ OJO SE REQUIERE NIVEL 5 ARL /SALAMANCA//REMODELACIÓN  NIVEL 9 S.A.S//;VS-805504;UFE597;1/04/2019 6:00;AC CD TC RICAURTE;ALMACENES CORONA;SUMICOL;SI;;;;;;;;;;;;;
S2-355542;;29/03/2019;30/03/2019;URBANO;SOACHA;TENJO;AC CD HC AUTOPISTA NORTE CITA LUNES 1 ABRIL 6:00 A.M// TOTAL CLIENTES 8 TOTAL CIUDADES 4;;;1/04/2019 6:00;AC CD HC AUTOPISTA NORTE;ALMACENES CORONA;SUMICOL;SI;;;;;;;;;;;;;
S2-355772;;30/03/2019;30/03/2019;NACIONAL;MADRID;SOGAMOSO;CITA MAXCERAMICA TUNJA LUNES 1 DE ABRIL 6AM 4 CLIENTES 3 CIUDADES;;;1/04/2019 6:00;MAXCERAMICA;DETALLISTA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-355789;Confirmada;30/03/2019;30/03/2019;CROSSDOCKING TRAMO 1;MADRID;YUMBO;ALMACEN CERAMICAS Y PINTURAS CITA LUNES 05 DE ABRIL 6 AM // CITA MARTES 02 DE ABRIL EN YUMBO 8 AM MULA CARROZADA;VS-805805;SWL548;1/04/2019 6:00;ALMACEN CERAMICAS Y PINTURAS LTDA;MAYORISTA ;REVESTIMIENTO;NO;;VARADO;GESTIÓN PROVEEDORES;;;;;;;;;;
S2-355825;;30/03/2019;31/03/2019;URBANO;GIRARDOTA;BELLO;CITA CRITICA  01   ABRIL    6   AM  SODIMAC COL. S.A. (BELLO)-AEI CONSTRUCTORES-JORGE ANTONIO VILLA GALLON;;;1/04/2019 6:00;SD BELLO;AUTOSERVICO ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-355829;;30/03/2019;31/03/2019;URBANO;GIRARDOTA;MEDELLIN;CITA CRITICA  01   ABRIL    6   AM  SODIMAC COL. S.A. (INDUSTRIAL)-POTENCIA A&G S.A.S. (TITAN 3)-ELECTRO ILUMINACIONES J D S A S;;;1/04/2019 6:00;SD INDUSTRIALES;AUTOSERVICO ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-355868;Confirmada;30/03/2019;30/03/2019;CROSSDOCKING TRAMO 2;MADRID;BOGOTA;01 ABR CRITICA 6 AM  EN (8000008684)TECHOS SAS (BOG) DE 05 00  AM ESTIBADO ENTREGA A GRANEL----EN BODEGA SANTA LUCIA---EN 0803050878;VS-805979;SBH939;1/04/2019 6:00;TECHOS S.A.S;MAYORISTA ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-355929;Confirmada;30/03/2019;30/03/2019;NACIONAL;MADRID;CALI;SODIMAC COL. S.A. (CALI NORTE) CITA LUNES 01 DE ABRIL 6 AM // ALMACEN CENTRO ACABADOS SAS CITA MARTES 02 DE ABRIL 6 AM  MULA CARROZADA;VS-806096;TEK541;1/04/2019 6:00;SD CALI NORTE;AUTOSERVICO ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-355949;Confirmada;30/03/2019;30/03/2019;URBANO;SOACHA;BOGOTA;AC BODEGA EL DORADO CITA LUNES 1 ABRIL 6:00 A.M// BODEGA SABINCO;VS-806114;SRA202;1/04/2019 6:00;AC HC DORADO ;ALMACENES CORONA;SUMICOL;SI;;;;;;;;;;;;;
S2-355969;Confirmada;30/03/2019;1/04/2019;NACIONAL;BARRANQUILLA;CARTAGENA;AC HC GALICIA CITA LUNES 1 DE ABRIL 6 AM//DRYWALL DE CARTAGENA S.A.S.;VS-806238;UYX205;1/04/2019 6:00;AC CD HC GALICIA;ALMACENES CORONA;CORLANC;SI;;;;;;;;;;;;;
S2-355988;Confirmada;30/03/2019;1/04/2019;URBANO;SABANETA;MEDELLIN;SABANETA- ITAGUI- MEDELLIN MATERIALES VANESSA ZONA AMARILLA CITA LUNES 01 ABRIL 6AM // AC CD HC SABANETA// ALAMEDA / A&C//MEDINA Y CIA. S. A.//AIRES DEL BOSQUE ETAPA 1 744812 4,5 7;VS-806039;TMV563;1/04/2019 6:00;MATERIALES VANESSA;DETALLISTA;SUMICOL;SI;;;;;;;;;;;;;
S2-356007;Confirmada;30/03/2019;30/03/2019;URBANO;MADRID;BOGOTA;BOGOTA 9 CITA SODIMAC CALLE 80 SE ENTREGA EL LUNES 01 DE ABRIL 6 AM Y UN CLIENTE;VS-806131;ARC386;1/04/2019 6:00;SD CALLE 80;AUTOSERVICO ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-356016;Confirmada;30/03/2019;30/03/2019;NACIONAL;MADRID;TUNJA;TUNJA 4,5 CITA SODIMAC TUNJA SE ENTEGA EL LUNES 01 DE ABRIL 6 AM Y 3 CLIENTES MAS;VS-806079;SPR365;1/04/2019 6:00;SD TUNJA;AUTOSERVICO ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-356035;Confirmada;30/03/2019;30/03/2019;URBANO;RIONEGRO;ENVIGADO;SODIMAC COL. S.A. (ENVIGADO) CITA LUNES 01 ABRIL 6AM;VS-806150;TAZ085;1/04/2019 6:00;SD ENVIGADO;AUTOSERVICO ;CORLANC;SI;;;;;;;;;;;;;
S2-356039;Confirmada;30/03/2019;30/03/2019;URBANO;RIONEGRO;MEDELLIN;SODIMAC COL. S.A. (SAN JUAN) CITALUNES 01 ABRIL 6AM;VS-806104;TOQ997;1/04/2019 6:00;SD SAN JUAN;AUTOSERVICO ;CORLANC;SI;;;;;;;;;;;;;
S2-356046;Confirmada;30/03/2019;30/03/2019;URBANO;RIONEGRO;BELLO;RIONEGRO-BELLO SODIMAC COL. S.A. (RIONEGRO) CITA LUNES 01 ABRIL 6AM //  SODIMAC COL. S.A. (RIONEGRO) CITA LUNES 01 ABRIL 7-11 AM 744735 3226 2;VS-806154;TFT555;1/04/2019 6:00;SD BELLO;AUTOSERVICO ;CORLANC;SI;;;;;;;;;;;;;
S2-356047;Confirmada;30/03/2019;30/03/2019;URBANO;RIONEGRO;MEDELLIN;SODIMAC COL. S.A. (MOLINOS) CITA LUNES 01 ABRIL 6AM;VS-806159;TAZ315;1/04/2019 6:00;SD MOLINOS;AUTOSERVICO ;CORLANC;SI;;;;;;;;;;;;;
S2-356050;Confirmada;30/03/2019;30/03/2019;URBANO;MADRID;BOGOTA;BOGOTA 1 CITA AC DORADO SE ENTREGA EL LUNES 01 DE ABRIL 6 AM  Y  AC RICAURTE 10 AM Y UN CLIENTE MAS;VS-806152;SMP510;1/04/2019 6:00;AC HC DORADO ;#N/A;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-356051;Confirmada;30/03/2019;30/03/2019;URBANO;MADRID;BOGOTA;BOGOTA 1 CITA AC NORTE 128 SE ENTREGA EL LUNES 01 DE ABRIL 6 AM  Y  AC NORTE 138 8 AM Y AC SUBA 10 AM;VS-806158;WOY639;1/04/2019 6:00;AC CD TC AUTONORTE 138;ALMACENES CORONA;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-356052;Confirmada;30/03/2019;30/03/2019;URBANO;MADRID;BOGOTA;BOGOTA 1 CITA AC SANTA LUCIA SE ENTREGA EL LUNES 01 DE ABRIL 6 AM  Y  AC VENECIA 8 AM Y AC KENNEDY 10 AM Y 5 CLIENTES MAS;VS-806195;WCK294;1/04/2019 6:00;AC CD TC SANTA LUCIA;ALMACENES CORONA;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-356058;Confirmada;30/03/2019;30/03/2019;URBANO;SOPO;BOGOTA;SD CALLE 80-LISTODO-01 DE ABRIL SD CALLE 80 CITA 6 AM--EL OTRO CLIENTE ANTES DE LAS 12 M;VS-806125;AJE379;1/04/2019 6:00;SD CALLE 80;AUTOSERVICO ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-356060;Confirmada;30/03/2019;30/03/2019;URBANO;SOPO;BOGOTA;AC CD TC SANTA LUCIA-01 DE ABRIL CITA DE 5 AM A 6 M EN PLANCHON;VS-806093;IAI631;1/04/2019 6:00;AC CD TC SANTA LUCIA;ALMACENES CORONA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-356062;Confirmada;30/03/2019;30/03/2019;URBANO;SOPO;MADRID;SD TENJO-DISTRICERAMICAS BLAPER S.A.S.-01 DE ABRIL SD TENJO CITA 6 AM--EL OTRO CLIENTE ANTES DE LAS 12 M;VS-806099;SKB183;1/04/2019 6:00;SD TENJO;AUTOSERVICO ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-356076;Confirmada;30/03/2019;30/03/2019;URBANO;MADRID;TENJO;TENJO 7 CITA SODIMAC TENJO SE ENTREGA EL LUNES 01 DE ABRIL 6 AM OJO EL CARRO DE BE SER FURGONADO POR QUE LLEVA COCINAS;VS-806101;SLG115;1/04/2019 6:00;SD TENJO;AUTOSERVICO ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-356111;Confirmada;30/03/2019;30/03/2019;URBANO;MADRID;BOGOTA;SOACHA 3,5 CITA AC SOACHA SE ENTREGA EL LUNES 01 DE ABRIL 6 AM Y 3 CLIENTES MAS;VS-806243;SPR707;1/04/2019 6:00;AC CD TC SOACHA;ALMACENES CORONA;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-356117;Confirmada;30/03/2019;30/03/2019;URBANO;MADRID;BOGOTA;BOGOTA 2 CITA AC QUIRIGUA SE ENTREGA EL LUNES 01 DE ABRIL 6 AM Y 4 CLIENTES  MAS;VS-806256;SZY684;1/04/2019 6:00;AC CD TC QUIRIGUA;ALMACENES CORONA;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-356413;Confirmada;31/03/2019;31/03/2019;URBANO;SOPO;BOGOTA;AC CD TC KENNEDY-AC BODEGA EL DORADO-01 DE ABRIL KENEDY CITA 6 AM--DORADO ENTREGAR ANTES DE LAS 11 AM;VS-806505;SXJ138;1/04/2019 6:00;AC CD TC KENNEDY;ALMACENES CORONA;REVESTIMIENTO;NO;;TIEMPO DE ESTADÍA EN PLANTA MAYOR AL ESTABLECIDO;DISTRIBUCIÓN;;;;;;;;;;
S2-354036;Confirmada;28/03/2019;29/03/2019;NACIONAL;MADRID;MEDELLIN;CITA BAZAR AMERICANO EL DIA 1 DE ABRIL 6:30 AM LUNES BODEGA SAN BENITO/ REENVIO DE FACTURA REMISION  803013461 VEHICULO CARROZADO VA CON COCINAS;;SZX585;1/04/2019 6:30;BAZAR AMERICANO S.A.S.;DETALLISTA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-354084;;28/03/2019;29/03/2019;NACIONAL;GIRARDOTA;APARTADO;MULTIORIGEN COMPARTIDO RV Y PS  CITA CRITICA  01   ABRIL    06:30   AM AC CD TC APARTADO- APARTADO HC APARTADO;;;1/04/2019 6:30;AC CD TC APARTADO;ALMACENES CORONA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-354097;;28/03/2019;29/03/2019;NACIONAL;GIRARDOTA;SOLEDAD;CITA CRITICA  01   ABRIL    06:30   AM COLOMBIANA DE COMERCIO S.A.(BQLL);;;1/04/2019 6:30;COLOMBIANA DE COMERCIO S.A.;MAYORISTA ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-354101;Confirmada;28/03/2019;29/03/2019;NACIONAL;GIRARDOTA;YUMBO;CITA CRITICA  01   ABRIL    06:30   AM COLOMBIANA DE COMERCIO S.A.(CALI);VS-804129;SNK600;1/04/2019 6:30;COLOMBIANA DE COMERCIO S.A.;MAYORISTA ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-354102;Confirmada;28/03/2019;29/03/2019;NACIONAL;GIRARDOTA;BARRANQUILLA;CITA CRITICA  01   ABRIL    06:30   AM UNIFEL S.A. (BARRANQUILLA);VS-803908;TTG173;1/04/2019 6:30;UNIFEL S.A;MAYORISTA ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-354104;Confirmada;28/03/2019;29/03/2019;NACIONAL;GIRARDOTA;CARTAGENA;CITA CRITICA  01   ABRIL    06:30   AM  UNIFEL S.A. (CARTAGENA)-MAXCERAMICA EL EDEN;VS-804422;SRO217;1/04/2019 6:30;UNIFEL S.A;MAYORISTA ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-354458;Confirmada;28/03/2019;29/03/2019;NACIONAL;GIRARDOTA;MAGANGUE;CITA CRITICA  01   ABRIL    06:30   AM   FERROMATERIALES GARCES S A-HADDAD Y CIA S EN C-UNIFEL S.A. (MONTERIA)-NEGOCIOS E INVERSIONES MONTESUR-MAXCERAMICA MAGANGUE-ADEKUAR DISEÑO Y CONSTRUCCION;VS-804387;SLE395;1/04/2019 6:30;UNIFEL S.A;MAYORISTA ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-354459;;28/03/2019;29/03/2019;NACIONAL;GIRARDOTA;PALMIRA;CITA CRITICA  01   ABRIL    06:30   AM  ARMETALES S.A. (CARTAGO)-LIBARDO RENDON RAVE-CONSORCIO MORENO..TAFUR S.A.;;;1/04/2019 6:30;ARMETALES S.A. ;MAYORISTA ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-355157;;29/03/2019;30/03/2019;URBANO;GIRARDOTA;ITAGUI;CITA CRITICA  01   ABRIL    06:30   AM  TEXCOMERCIAL S.A.S. (ITAGUI);;;1/04/2019 6:30;TEXCOMERCIAL S.A.S. (ITAGUI);MAYORISTA ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-355158;;29/03/2019;30/03/2019;URBANO;GIRARDOTA;MEDELLIN;CITA CRITICA  01   ABRIL    06:30   AM BAZAR AMERICANO S.A.S. ADICIONAL;;;1/04/2019 6:30;BAZAR AMERICANO S.A.S.;DETALLISTA;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-355159;;29/03/2019;30/03/2019;URBANO;GIRARDOTA;MEDELLIN;CITA CRITICA  01   ABRIL    06:30   AM COLOMBIANA DE COMERCIO S.A. (MED);;;1/04/2019 6:30;COLOMBIANA DE COMERCIO S.A.;MAYORISTA ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-355163;Confirmada;29/03/2019;30/03/2019;NACIONAL;GIRARDOTA;MAICAO;CITA CRITICA  01   ABRIL    06:30   AM CHP MATERIALES PARA CONSTRUCCION(AGU) - CONTRERAS MERCADO FELIX A;VS-805101;SBN786;1/04/2019 6:30;CHP MATERIALES PARA CONSTRUCCION;MAYORISTA ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-353968;Confirmada;28/03/2019;29/03/2019;NACIONAL;SOPO;MEDELLIN;CITA BODEGAS PISENDE EL DIA 1 DE ABRIL A LAS 7:00 AM CARGUE LATERAL Y EN PLANCHA;;SRN315;1/04/2019 7:00;BODEGAS PISENDE S.A.S;DETALLISTA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-352925;;27/03/2019;29/03/2019;NACIONAL;SOPO;PEREIRA;01 ABR CITA  07 AM EN TORRE EPIC / AVENIDA PINARES CR. 17 NO. 10-23 ESQUINA / PEREIRA  PERSONAL CON ARL AL DIA Y EPP--NOTA  RECIBEN DE LUNES A VIERNES DE 8.00 A.M. A 4:00 P.M. RECIBE ADRIANA RODRIGUEZ  CEL. 3173665999.  DESPACHAR CADA;;;1/04/2019 7:00;PRODIVERSO;CONTRUCTOR ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-353977;Confirmada;28/03/2019;29/03/2019;NACIONAL;SOPO;MEDELLIN;CITA EL DIA 1 DE ABRIL A LAS 7:00 AM;VS-803922;SNN097;1/04/2019 7:00;CEDI;#N/A;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-354383;Confirmada;28/03/2019;28/03/2019;NACIONAL;MADRID;BARRANQUILLA;CARGUE DE HOY PARA HOY: UNIFEL S.A. (BARRANQUILLA): CITA 01.04.2019_07HR;;;1/04/2019 7:00;UNIFEL S.A;MAYORISTA ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-354428;;28/03/2019;29/03/2019;NACIONAL;CALDAS;BOGOTA;PINEDA ARISTIZABAL JORGE ARTURO CITA LUNES 01 DE ABRIL 7AM DEBE LLEVAR AUXILIARES // CRISLOZA S.A.S. ENTREGAR LUNES AM;;;1/04/2019 7:00;PRODIVERSO;CONTRUCTOR ;LOCERIA;SI;;;;;;;;;;;;;
S2-354495;Confirmada;28/03/2019;29/03/2019;NACIONAL;MADRID;PEREIRA;01 ABRIL  07 AM CITA CRITICA ENTREGAR  COMERCIAL CALDAS S A / PAR INDUTRIAL DE OCCIDENTE / 17001 MANIZALES---- EN  PLATAFORMA XD EJE CAFETERO DOSQUEBRADAS---VIAEJE SINERGIA;;;1/04/2019 7:00;COMERCIAL CALDAS S.A.;DETALLISTA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-354582;;28/03/2019;29/03/2019;NACIONAL;MADRID;COPACABANA;CITA 7:00 AM EL DIA 1 DE ABRIL  COPACABANA LUNES LLEGAR CON AUXILIARES DE DESCARGUE/SEGURIDAD SOCIAL NIVEL 5;;;1/04/2019 7:00;PRODIVERSO;CONTRUCTOR ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-354726;;29/03/2019;29/03/2019;NACIONAL;CALDAS;YUMBO;COLOMBIANA DE COMERCIO S.A.(CALI) CITA LUNES 01 DE ABRIL HORA 7AM;;;1/04/2019 7:00;COLOMBIANA DE COMERCIO S.A.;MAYORISTA ;LOCERIA;SI;;;;;;;;;;;;;
S2-354799;Confirmada;29/03/2019;30/03/2019;CROSSDOCKING TRAMO 1;MADRID;GIRARDOTA;CITA PARA CONSTRUIR EL DIA          01 DE ABRIL A LAS 7:00 AM LUNES  CARGUE ESTIBADO/PLANCHA/FRONTAL/ EL RESTO CROOS LA VEGA;;TGK779;1/04/2019 7:00;PARACONSTRUIR;MAYORISTA ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-354838;Confirmada;29/03/2019;30/03/2019;URBANO;GIRARDOTA;MEDELLIN;6 CLIENTES CITA SD INDUSTRIALES EL DIA 1 DE ABRIL LUNES 7:00 AM/SD BELLO 9:00 AM LUNES 1 DE ABRIL /4 CLIENTES MAS FAVOR URGENTE DEBE QUEDAR FACTURADO PARA ESTE MES;VS-805400;SMR815;1/04/2019 7:00;SD INDUSTRIALES;AUTOSERVICO ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-354876;Confirmada;29/03/2019;30/03/2019;CROSSDOCKING TRAMO 1;MADRID;GALAPA;COMPARTIDO CON: S2-354870 // CARGUE COMBINADO CON GRIFERIA // CEDIS GALAPA: CITA CRITICA 01.04.2019_07HR //  VEHICULO CON CARROCERÍA,  DEBE LLEVAR MALLA PARA PROTECCIÓN DE LA GRIFERÍA.;VS-804991;SKY906;1/04/2019 7:00;CD GALAPA;#N/A;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-354935;Confirmada;29/03/2019;30/03/2019;NACIONAL;BARRANQUILLA;CARTAGENA;MUELLE HOWARD VEHICULO EN PLANCHA CITA LUNES 1 DE ABRIL 7 AM ENVIAR DATOS DE PLACA Y VH UN DIA ANTES;;;1/04/2019 7:00;PRODIVERSO;CONTRUCTOR ;SUMICOL;SI;;;;;;;;;;;;;
S2-355048;Confirmada;29/03/2019;30/03/2019;URBANO;SABANETA;MEDELLIN;MEDELLIN PINTURAS Y YESOS S.A CITA LUNES 01 ABRIL 7AM 744616 30 1;VS-805785;SNM483;1/04/2019 7:00;PINTURAS Y YESOS S.A;DETALLISTA;SUMICOL;SI;;;;;;;;;;;;;
S2-355060;Confirmada;29/03/2019;30/03/2019;URBANO;SABANETA;RIONEGRO;RIONEGRO SODIMAC COL. S.A. (RIONEGRO) CITA  LUNES 01 ABRIL 7AM  // PINTURAS Y YESOS (RIONEGRO) 744709 9,2 2;VS-805386;SNM884;1/04/2019 7:00;SD RIONEGRO;AUTOSERVICO ;SUMICOL;SI;;;;;;;;;;;;;
S2-355161;Confirmada;29/03/2019;30/03/2019;NACIONAL;GIRARDOTA;CARTAGENA;CITA   01   ABRIL   7 AM   EDIFICIO GEMINIS/PROMOTORA SANDALO NIT 9;VS-805298;TMX857;1/04/2019 7:00;PRODIVERSO;CONTRUCTOR ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-355164;Confirmada;29/03/2019;30/03/2019;NACIONAL;GIRARDOTA;MAGANGUE;CITA CRITICA  01   ABRIL    7   AM  ALMACEN CAUCASIA-COMERC DE EMPAQUES Y PAPELES (CAUC)-DIRECCION COMERCIAL-SAN LORENZO MONTERIA-MAXCERAMICA MAGANGUE;VS-805103;WTO710;1/04/2019 7:00;PRODIVERSO;CONTRUCTOR ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-355170;Confirmada;29/03/2019;30/03/2019;NACIONAL;SABANETA;CHINCHINA;BODEGA MANIZALES CITA LUNES 1 DE ABRIL 7 AM// ARMETALES S.A. (CHINCHINA) ENTERGAS LUENS;VS-805303;SNN698;1/04/2019 7:00;PRODIVERSO;CONTRUCTOR ;SUMICOL;SI;;;;;;;;;;;;;
S2-355277;Confirmada;29/03/2019;30/03/2019;NACIONAL;SABANETA;BOGOTA;LEOSAN//DIELCO CITA LUNES 1 DE BRIL 7 AM;VS-805364;WOW905;1/04/2019 7:00;PRODIVERSO;CONTRUCTOR ;GAMMA;SI;;;;;;;;;;;;;
S2-355296;Confirmada;29/03/2019;30/03/2019;URBANO;MADRID;FUNZA;FUNZA 9 CITA CORBETA FUNZA SE ENTREGA EL LUNES 01 DE ABRIL 7 AM;VS-805423;HUA175;1/04/2019 7:00;COLOMBIANA DE COMERCIO S.A.;MAYORISTA ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-355361;Confirmada;29/03/2019;30/03/2019;NACIONAL;GIRARDOTA;ARMENIA;CITA   01   ABRIL    7  AM ARMETALES S.A. (PEREIRA)-ARMETALES SA (ARMENIA)-BOTERO VILLA GUILLERMO LEON;VS-805771;WRD288;1/04/2019 7:00;ARMETALES S.A. ;MAYORISTA ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-355364;;29/03/2019;30/03/2019;URBANO;MADRID;SOACHA;COLOMBIANA DE COMERCIO: CITA CRITICA LUNES 01 ABRIL A LAS 7:00 A.M. + 2 CLIENTES PRODIVERSOS;;;1/04/2019 7:00;COLOMBIANA DE COMERCIO S.A.;MAYORISTA ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-355418;Confirmada;29/03/2019;30/03/2019;NACIONAL;GIRARDOTA;VALLEDUPAR;"CITA CRITICA  01   ABRIL    7   AM  IE LUIS RODRIGUEZ VARELA  CORREGIMIENTO LOS VENADOS CESAR -3122349896 -UNIFEL S.A. (VALLEDUPAR)

PAGO DE FLETE DIFERENCIAL
CARGAR TODO LO QUE LLEGO DE GRIFERIA DE MADRID";VS-805775;VLH082;1/04/2019 7:00;PRODIVERSO;CONTRUCTOR ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
